account_id,customer_id,branch_id,account_type,opening_date,balance,status,account_age_days
4114,3684,125,Credit Card,2017-06-20,58.66,Suspended,3061
4115,2534,156,Current,2022-04-16,192.76,Active,1300
4116,3568,187,Savings,2020-09-23,126.12,Active,1870
4117,3573,45,Loan,2014-09-21,63.55,Active,4064
4118,3152,146,Current,2025-08-07,117.76,Suspended,91
4119,2360,142,Credit Card,2023-09-22,133.6,Closed,776
4120,870,172,Credit Card,2017-11-17,118.79,Closed,2911
4121,2408,74,Loan,2016-05-16,21.14,Closed,3461
4122,805,200,Loan,2017-07-18,104.96,Closed,3033
4123,3250,21,Current,2025-08-29,118.67,Active,69
4124,2083,137,Current,2017-10-19,20.15,Active,2940
4125,3945,102,Current,2021-04-04,48.94,Suspended,1677
4126,377,101,Credit Card,2022-09-29,123.42,Suspended,1134
4127,218,177,Credit Card,2014-04-21,29.24,Active,4217
4128,2345,133,Loan,2016-01-02,93.2,Closed,3596
4129,924,34,Credit Card,2019-03-07,291.29,Suspended,2436
4130,3336,102,Credit Card,2018-08-04,63.05,Active,2651
4131,4018,68,Current,2017-03-10,18.45,Closed,3163
4132,3172,124,Current,2014-05-23,18.73,Closed,4185
4133,3146,4,Savings,2021-03-08,473.22,Closed,1704
4134,3118,44,Savings,2015-02-26,1218.12,Closed,3906
4135,338,144,Credit Card,2017-03-28,118.96,Active,3145
4136,1553,178,Loan,2024-09-25,93.67,Suspended,407
4137,971,71,Loan,2018-07-03,36.12,Closed,2683
4138,2629,114,Credit Card,2018-06-15,5.16,Closed,2701
4139,1166,135,Credit Card,2024-05-17,537.89,Suspended,538
4140,547,56,Current,2021-06-06,79.37,Closed,1614
4141,3597,68,Savings,2020-02-13,173.75,Suspended,2093
4142,2324,188,Savings,2022-12-08,156.66,Suspended,1064
4143,1211,109,Loan,2016-08-13,115.22,Suspended,3372
4144,2632,199,Credit Card,2012-12-31,145.23,Suspended,4693
4145,717,129,Current,2016-11-14,52.11,Closed,3279
4146,3660,41,Credit Card,2023-12-26,30.81,Closed,681
4147,1929,15,Loan,2013-11-08,104.95,Closed,4381
4148,446,129,Current,2020-07-16,45.84,Closed,1939
4149,2506,155,Current,2015-12-11,488.7,Active,3618
4150,3098,131,Savings,2017-06-06,932.81,Suspended,3075
4151,2574,158,Credit Card,2020-09-20,315.25,Suspended,1873
4152,3418,67,Loan,2016-10-21,99.09,Suspended,3303
4153,24,97,Current,2014-06-09,50.71,Active,4168
4154,1700,193,Savings,2022-10-08,13.48,Suspended,1125
4155,1281,110,Current,2013-03-13,122.13,Closed,4621
4156,2284,26,Current,2022-12-06,82.17,Closed,1066
4157,1808,158,Loan,2025-10-06,37.87,Suspended,31
4158,104,114,Savings,2015-02-25,113.22,Closed,3907
4159,3067,153,Loan,2021-06-09,123.95,Closed,1611
4160,719,60,Loan,2018-07-30,53.41,Closed,2656
4161,2485,91,Current,2020-12-24,34.13,Active,1778
4162,2930,70,Loan,2020-07-04,257.57,Active,1951
4163,3912,175,Loan,2012-02-07,63.4,Active,5021
4164,213,145,Loan,2017-06-10,60.94,Closed,3071
4165,1962,184,Current,2021-10-04,6.35,Closed,1494
4166,1737,49,Savings,2014-03-19,184.71,Closed,4250
4167,759,181,Loan,2025-03-08,49.43,Closed,243
4168,1131,59,Current,2022-11-21,208.35,Closed,1081
4169,1990,176,Savings,2018-09-13,66.74,Closed,2611
4170,269,156,Credit Card,2024-10-06,186.73,Suspended,396
4171,2282,132,Savings,2013-06-17,27.47,Closed,4525
4172,1783,92,Credit Card,2015-04-19,37.91,Suspended,3854
4173,3331,115,Savings,2022-09-20,229.69,Active,1143
4174,2490,183,Current,2021-08-19,124.28,Suspended,1540
4175,2072,149,Current,2020-10-29,60.29,Suspended,1834
4176,1903,105,Credit Card,2015-06-18,35.07,Active,3794
4177,512,85,Savings,2023-03-29,96.28,Closed,953
4178,1425,10,Credit Card,2013-09-02,174.26,Active,4448
4179,46,146,Current,2020-12-31,38.48,Active,1771
4180,654,187,Savings,2024-12-24,200.57,Active,317
4181,2426,76,Credit Card,2023-07-16,102.22,Closed,844
4182,1303,110,Credit Card,2014-02-12,612.01,Closed,4285
4183,3629,161,Savings,2013-06-02,210.62,Suspended,4540
4184,3575,59,Credit Card,2013-01-12,165.17,Active,4681
4185,638,73,Current,2020-12-12,122.56,Closed,1790
4186,429,140,Current,2020-02-20,141.99,Closed,2086
4187,3511,64,Credit Card,2019-06-22,399.52,Suspended,2329
4188,3613,114,Loan,2016-05-16,35.53,Closed,3461
4189,634,76,Loan,2016-11-24,81.27,Suspended,3269
4190,1805,161,Savings,2021-07-03,342.03,Active,1587
4191,3022,78,Loan,2015-03-18,32.85,Active,3886
4192,905,15,Loan,2024-08-16,9.24,Closed,447
4193,2579,54,Savings,2015-11-15,48.05,Suspended,3644
4194,2287,147,Loan,2015-07-08,210.16,Active,3774
4195,1708,158,Savings,2012-09-11,297.92,Closed,4804
4196,3447,141,Current,2023-12-27,73.59,Closed,680
4197,262,84,Loan,2017-03-23,18.16,Closed,3150
4198,578,79,Savings,2013-05-14,226.3,Active,4559
4199,2638,23,Loan,2020-08-09,55.38,Closed,1915
4200,1132,192,Loan,2021-06-01,116.11,Active,1619
4201,457,189,Current,2015-07-09,121.03,Active,3773
4202,2325,36,Credit Card,2024-07-28,69.77,Active,466
4203,1157,52,Savings,2019-12-27,19.43,Active,2141
4204,3373,130,Savings,2025-01-17,19.67,Suspended,293
4205,3336,145,Loan,2024-09-14,15.08,Closed,418
4206,3321,121,Loan,2021-11-11,290.88,Active,1456
4207,2926,116,Savings,2013-09-05,272.1,Suspended,4445
4208,405,93,Current,2014-02-19,24.97,Closed,4278
4209,1215,103,Loan,2012-09-28,74.19,Suspended,4787
4210,3518,137,Credit Card,2017-05-02,245.44,Closed,3110
4211,3388,12,Current,2020-01-15,19.42,Active,2122
4212,1022,63,Loan,2021-03-12,104.96,Active,1700
4213,1223,76,Current,2015-02-27,548.45,Active,3905
4214,1765,149,Current,2025-04-10,39.62,Active,210
4215,2719,82,Loan,2024-01-25,222.34,Suspended,651
4216,141,192,Savings,2014-06-20,399.41,Closed,4157
4217,2028,144,Savings,2021-04-17,86.7,Active,1664
4218,3692,60,Savings,2023-05-11,12.04,Closed,910
4219,2433,149,Loan,2012-06-06,41.23,Closed,4901
4220,2076,47,Loan,2016-01-05,191.36,Suspended,3593
4221,506,71,Credit Card,2016-09-11,25.68,Suspended,3343
4222,2570,99,Savings,2019-08-13,8.83,Active,2277
4223,3590,41,Savings,2022-03-13,7.88,Closed,1334
4224,2870,77,Loan,2018-12-22,44.79,Closed,2511
4225,2635,20,Loan,2025-03-28,161.93,Active,223
4226,3643,125,Current,2016-05-04,595.16,Closed,3473
4227,1368,68,Current,2019-05-15,8.43,Suspended,2367
4228,276,134,Credit Card,2018-05-15,112.35,Suspended,2732
4229,1982,182,Savings,2014-08-01,215.74,Active,4115
4230,2663,59,Credit Card,2012-02-19,83.07,Closed,5009
4231,737,26,Credit Card,2016-10-02,97.47,Suspended,3322
4232,1807,160,Credit Card,2016-06-19,13.4,Suspended,3427
4233,2928,43,Current,2015-04-11,55.57,Suspended,3862
4234,1943,122,Loan,2022-04-13,26.9,Active,1303
4235,776,176,Current,2025-08-04,181.64,Active,94
4236,3721,184,Savings,2014-07-03,180.7,Suspended,4144
4237,1972,129,Current,2012-07-15,44.08,Suspended,4862
4238,1031,114,Current,2016-10-25,105.14,Suspended,3299
4239,308,73,Credit Card,2012-02-24,12.66,Closed,5004
4240,3935,58,Loan,2019-01-10,28.6,Closed,2492
4241,1696,191,Current,2025-08-24,92.28,Suspended,74
4242,66,62,Savings,2025-11-01,104.17,Closed,5
4243,2685,70,Loan,2020-02-15,206.51,Active,2091
4244,3107,23,Current,2018-09-27,22.68,Suspended,2597
4245,2612,133,Credit Card,2015-03-25,35.72,Active,3879
4246,2300,139,Current,2016-05-29,181.0,Closed,3448
4247,4008,57,Current,2015-01-24,53.85,Closed,3939
4248,526,108,Current,2022-05-24,29.92,Closed,1262
4249,1783,155,Loan,2016-11-24,45.61,Suspended,3269
4250,3293,70,Current,2022-10-12,39.28,Active,1121
4251,3321,38,Savings,2014-07-06,54.56,Closed,4141
4252,933,101,Credit Card,2014-01-12,211.33,Active,4316
4253,1575,190,Credit Card,2013-05-06,181.99,Suspended,4567
4254,869,150,Loan,2020-12-27,255.16,Suspended,1775
4255,3323,54,Current,2022-10-19,84.5,Suspended,1114
4256,1177,12,Savings,2015-05-20,101.29,Suspended,3823
4257,1901,94,Credit Card,2022-11-16,83.39,Closed,1086
4258,536,178,Loan,2014-03-14,81.12,Closed,4255
4259,2685,177,Current,2025-10-04,106.3,Active,33
4260,3317,109,Loan,2024-03-21,33.96,Closed,595
4261,1740,95,Current,2015-09-04,72.85,Active,3716
4262,2360,119,Savings,2020-02-11,472.27,Active,2095
4263,3083,49,Current,2020-04-06,211.28,Suspended,2040
4264,2237,101,Current,2015-06-12,161.46,Active,3800
4265,2152,194,Savings,2023-12-19,89.7,Active,688
4266,1351,192,Credit Card,2021-03-06,57.27,Suspended,1706
4267,483,140,Loan,2016-06-12,37.88,Closed,3434
4268,3491,118,Credit Card,2022-08-05,24.6,Active,1189
4269,27,40,Current,2020-03-18,24.75,Active,2059
4270,724,16,Savings,2015-12-16,86.93,Active,3613
4271,2355,122,Savings,2025-10-23,213.13,Suspended,14
4272,1403,108,Loan,2020-03-20,28.39,Closed,2057
4273,1958,105,Savings,2014-10-19,268.11,Closed,4036
4274,509,1,Credit Card,2016-08-24,25.86,Active,3361
4275,3342,162,Current,2014-12-05,131.61,Closed,3989
4276,493,70,Savings,2025-02-05,111.1,Suspended,274
4277,2615,103,Credit Card,2015-01-23,123.54,Closed,3940
4278,1857,69,Loan,2013-04-30,33.44,Suspended,4573
4279,1426,133,Savings,2013-10-30,132.13,Active,4390
4280,1062,119,Loan,2016-11-13,44.69,Closed,3280
4281,2905,65,Current,2013-01-13,65.13,Suspended,4680
4282,946,64,Credit Card,2021-11-03,86.54,Closed,1464
4283,2969,38,Savings,2020-12-31,66.25,Suspended,1771
4284,241,12,Savings,2023-02-11,49.5,Active,999
4285,3255,76,Current,2012-05-12,68.26,Active,4926
4286,1445,162,Loan,2022-07-23,126.67,Active,1202
4287,3727,100,Savings,2022-08-12,149.05,Closed,1182
4288,2991,194,Credit Card,2019-10-26,179.35,Active,2203
4289,3112,192,Credit Card,2022-02-12,49.77,Active,1363
4290,3966,175,Credit Card,2022-05-15,139.94,Active,1271
4291,1243,34,Current,2015-09-02,37.86,Closed,3718
4292,3987,20,Savings,2020-01-23,66.52,Active,2114
4293,2869,67,Loan,2019-08-16,56.51,Suspended,2274
4294,1762,123,Current,2016-03-23,203.85,Active,3515
4295,597,95,Credit Card,2023-05-10,16.87,Closed,911
4296,3277,36,Loan,2025-03-25,49.02,Closed,226
4297,1054,45,Credit Card,2020-03-14,314.25,Closed,2063
4298,406,88,Savings,2020-07-20,43.53,Closed,1935
4299,308,37,Current,2017-01-02,51.05,Closed,3230
4300,337,39,Credit Card,2013-03-13,285.58,Closed,4621
4301,1418,174,Savings,2019-02-13,61.09,Active,2458
4302,3938,13,Loan,2024-02-25,25.41,Active,620
4303,2915,152,Savings,2020-04-16,191.45,Active,2030
4304,738,70,Credit Card,2023-05-13,74.48,Closed,908
4305,1389,62,Credit Card,2023-06-02,82.69,Closed,888
4306,2669,134,Credit Card,2022-01-27,81.26,Active,1379
4307,861,156,Current,2016-09-08,35.67,Suspended,3346
4308,3586,53,Current,2021-10-04,194.78,Suspended,1494
4309,1661,175,Credit Card,2014-09-25,54.97,Active,4060
4310,1792,105,Loan,2025-10-10,66.24,Suspended,27
4311,2660,106,Savings,2016-03-19,95.26,Suspended,3519
4312,406,30,Loan,2020-01-11,193.89,Suspended,2126
4313,2580,36,Loan,2016-04-26,62.8,Closed,3481
4314,3464,115,Loan,2019-02-19,54.21,Closed,2452
4315,3300,182,Savings,2016-08-26,55.62,Closed,3359
4316,1606,107,Credit Card,2013-04-20,81.2,Closed,4583
4317,2426,1,Credit Card,2022-01-30,17.05,Closed,1376
4318,3081,166,Loan,2019-10-17,171.43,Suspended,2212
4319,3639,45,Loan,2015-11-22,188.28,Suspended,3637
4320,3362,29,Credit Card,2013-11-26,30.34,Active,4363
4321,1025,90,Loan,2016-09-08,137.28,Closed,3346
4322,1778,149,Credit Card,2025-07-01,178.6,Suspended,128
4323,3563,32,Loan,2016-04-05,39.31,Active,3502
4324,2538,155,Savings,2023-09-30,66.08,Active,768
4325,795,172,Loan,2019-12-12,36.92,Active,2156
4326,102,173,Savings,2016-10-29,104.64,Closed,3295
4327,659,7,Credit Card,2021-02-28,151.21,Active,1712
4328,837,156,Savings,2018-12-30,24.38,Suspended,2503
4329,1558,88,Savings,2024-07-12,78.92,Active,482
4330,3377,3,Credit Card,2012-09-14,95.77,Suspended,4801
4331,2943,12,Savings,2012-12-17,17.32,Closed,4707
4332,1979,99,Current,2015-11-16,204.48,Closed,3643
4333,255,64,Credit Card,2020-05-16,83.75,Suspended,2000
4334,1145,47,Current,2012-12-18,90.09,Active,4706
4335,3418,107,Current,2023-10-24,111.42,Suspended,744
4336,2325,160,Credit Card,2018-06-16,69.65,Closed,2700
4337,630,134,Current,2023-03-23,36.32,Active,959
4338,1752,131,Credit Card,2021-03-27,74.5,Suspended,1685
4339,1026,65,Savings,2013-01-09,79.25,Suspended,4684
4340,615,126,Loan,2021-11-06,97.38,Closed,1461
4341,3788,90,Loan,2024-10-06,5.6,Active,396
4342,1767,122,Savings,2021-01-19,77.7,Active,1752
4343,2016,55,Credit Card,2022-03-27,71.36,Active,1320
4344,2419,157,Loan,2015-03-28,194.36,Suspended,3876
4345,3192,126,Credit Card,2013-07-25,31.27,Suspended,4487
4346,2785,86,Current,2012-03-30,84.71,Active,4969
4347,4047,76,Current,2017-09-21,173.63,Active,2968
4348,2913,143,Current,2025-09-09,2008.47,Suspended,58
4349,707,130,Current,2023-05-25,56.02,Suspended,896
4350,1863,105,Credit Card,2022-01-02,30.26,Closed,1404
4351,3362,61,Savings,2015-09-19,285.38,Closed,3701
4352,678,118,Loan,2021-07-21,387.4,Suspended,1569
4353,3467,86,Current,2025-10-26,48.33,Active,11
4354,1435,141,Credit Card,2019-11-24,146.98,Closed,2174
4355,2805,138,Credit Card,2017-02-07,36.66,Suspended,3194
4356,3510,112,Loan,2025-03-01,39.45,Active,250
4357,769,43,Credit Card,2015-09-14,124.34,Active,3706
4358,1406,102,Savings,2018-05-18,71.18,Active,2729
4359,3564,193,Loan,2025-02-09,91.48,Closed,270
4360,946,192,Credit Card,2024-10-07,77.13,Closed,395
4361,3938,89,Loan,2020-11-23,241.19,Active,1809
4362,110,86,Savings,2019-08-05,77.54,Active,2285
4363,3575,47,Savings,2024-07-13,63.9,Closed,481
4364,815,18,Credit Card,2019-04-24,26.85,Closed,2388
4365,3034,161,Credit Card,2024-01-01,43.41,Active,675
4366,3361,147,Credit Card,2022-05-23,44.84,Closed,1263
4367,2736,198,Current,2019-01-10,161.24,Suspended,2492
4368,3162,2,Credit Card,2016-11-24,143.69,Closed,3269
4369,910,93,Current,2017-01-20,193.7,Active,3212
4370,1158,1,Current,2017-12-26,14.42,Closed,2872
4371,2959,112,Credit Card,2016-10-02,34.14,Active,3322
4372,1168,76,Savings,2017-03-08,23.79,Suspended,3165
4373,179,130,Loan,2014-07-04,95.08,Active,4143
4374,1475,96,Credit Card,2017-09-21,196.22,Closed,2968
4375,2398,76,Savings,2020-12-21,163.66,Closed,1781
4376,2371,127,Credit Card,2012-04-08,27.27,Closed,4960
4377,1426,32,Savings,2015-02-09,34.34,Closed,3923
4378,273,56,Current,2019-03-16,120.98,Closed,2427
4379,3864,68,Current,2013-09-11,40.79,Suspended,4439
4380,2452,61,Current,2020-01-05,117.9,Closed,2132
4381,3564,157,Loan,2023-03-10,45.73,Active,972
4382,1832,113,Credit Card,2023-02-28,80.3,Suspended,982
4383,2400,32,Current,2019-05-15,39.56,Closed,2367
4384,1378,157,Loan,2019-12-10,102.38,Closed,2158
4385,3066,60,Savings,2016-11-02,24.8,Active,3291
4386,3810,77,Current,2019-03-28,12.47,Closed,2415
4387,3156,174,Current,2013-10-17,57.27,Suspended,4403
4388,3403,193,Savings,2017-01-16,72.67,Closed,3216
4389,1060,34,Savings,2019-08-07,44.04,Active,2283
4390,2319,36,Savings,2013-10-02,123.12,Active,4418
4391,2047,141,Current,2024-11-20,213.97,Suspended,351
4392,2694,125,Savings,2022-10-14,102.67,Active,1119
4393,2071,112,Loan,2012-03-26,52.4,Active,4973
4394,1705,128,Current,2016-04-06,66.41,Active,3501
4395,3449,110,Savings,2016-02-03,388.02,Suspended,3564
4396,672,21,Savings,2021-09-16,58.95,Closed,1512
4397,3366,175,Credit Card,2014-11-04,150.89,Active,4020
4398,316,154,Current,2017-03-18,152.05,Closed,3155
4399,3687,68,Current,2015-06-12,162.96,Active,3800
4400,1380,198,Loan,2021-08-06,62.66,Closed,1553
4401,739,119,Loan,2024-05-16,362.97,Closed,539
4402,2083,94,Savings,2021-07-10,245.0,Closed,1580
4403,3645,139,Savings,2020-07-18,516.19,Closed,1937
4404,2956,192,Current,2012-10-02,253.8,Suspended,4783
4405,175,120,Current,2014-03-06,271.99,Active,4263
4406,3536,33,Credit Card,2020-11-16,73.99,Suspended,1816
4407,3304,127,Loan,2019-11-15,54.23,Suspended,2183
4408,2052,165,Credit Card,2023-05-08,202.45,Active,913
4409,605,131,Credit Card,2023-09-21,284.3,Suspended,777
4410,1773,35,Loan,2018-02-10,10.4,Suspended,2826
4411,2733,141,Current,2020-05-25,126.95,Suspended,1991
4412,2211,84,Current,2017-06-28,168.56,Active,3053
4413,2891,137,Current,2017-10-02,20.63,Active,2957
4414,2682,174,Credit Card,2016-08-31,47.64,Closed,3354
4415,593,96,Credit Card,2013-10-15,33.0,Active,4405
4416,679,169,Savings,2025-01-14,86.09,Active,296
4417,3200,85,Credit Card,2019-08-27,50.75,Suspended,2263
4418,1594,91,Current,2013-09-10,382.12,Active,4440
4419,3144,73,Current,2025-05-24,57.88,Closed,166
4420,2264,150,Current,2017-01-01,306.68,Closed,3231
4421,2712,115,Credit Card,2022-03-13,124.62,Suspended,1334
4422,149,55,Current,2025-04-25,134.32,Closed,195
4423,3847,133,Current,2024-10-21,19.24,Closed,381
4424,2374,40,Savings,2013-06-20,344.74,Closed,4522
4425,3747,116,Credit Card,2022-01-10,71.5,Closed,1396
4426,3821,172,Savings,2018-07-27,70.5,Closed,2659
4427,2935,118,Current,2014-08-22,36.91,Active,4094
4428,551,52,Loan,2019-07-12,26.33,Closed,2309
4429,2696,31,Current,2012-01-24,22.89,Suspended,5035
4430,2885,128,Savings,2024-05-02,90.34,Closed,553
4431,503,36,Current,2020-10-27,43.16,Suspended,1836
4432,3135,8,Current,2012-10-08,169.22,Active,4777
4433,3956,63,Credit Card,2014-08-02,36.03,Active,4114
4434,3405,60,Loan,2015-06-04,202.97,Active,3808
4435,1010,71,Credit Card,2020-04-17,60.91,Suspended,2029
4436,1314,119,Savings,2025-01-09,20.98,Active,301
4437,1297,122,Loan,2021-01-15,91.46,Closed,1756
4438,116,197,Credit Card,2018-03-10,34.6,Suspended,2798
4439,2932,84,Loan,2017-08-27,50.62,Active,2993
4440,2091,163,Loan,2021-10-26,57.69,Closed,1472
4441,2428,172,Credit Card,2019-02-04,10.34,Active,2467
4442,1437,8,Credit Card,2021-08-26,110.58,Suspended,1533
4443,3116,36,Loan,2017-12-28,32.66,Active,2870
4444,2469,146,Current,2015-12-18,53.56,Active,3611
4445,1402,30,Current,2023-07-26,205.57,Active,834
4446,211,102,Loan,2019-10-29,132.38,Suspended,2200
4447,3862,23,Loan,2017-09-27,78.29,Closed,2962
4448,3142,49,Loan,2013-11-12,158.46,Closed,4377
4449,1091,67,Credit Card,2017-12-06,60.93,Closed,2892
4450,3287,122,Loan,2023-04-04,78.11,Active,947
4451,445,105,Loan,2023-09-17,195.14,Active,781
4452,2875,178,Credit Card,2015-06-15,17.98,Suspended,3797
4453,179,43,Loan,2025-07-15,145.12,Suspended,114
4454,932,198,Loan,2016-02-14,59.88,Closed,3553
4455,1228,12,Credit Card,2020-07-08,281.53,Closed,1947
4456,929,21,Loan,2024-10-02,41.88,Closed,400
4457,2528,56,Loan,2020-02-17,41.74,Closed,2089
4458,3732,18,Credit Card,2015-12-27,715.0,Closed,3602
4459,2471,67,Savings,2018-10-13,47.88,Active,2581
4460,1536,95,Current,2024-05-21,165.95,Closed,534
4461,92,116,Current,2022-11-10,47.13,Suspended,1092
4462,2889,107,Savings,2015-03-28,132.12,Suspended,3876
4463,573,199,Loan,2024-05-05,63.01,Active,550
4464,2015,98,Savings,2020-03-21,78.65,Active,2056
4465,2200,83,Current,2019-09-17,48.27,Active,2242
4466,257,191,Credit Card,2016-04-13,72.02,Suspended,3494
4467,1142,75,Savings,2012-05-05,39.15,Active,4933
4468,1879,23,Current,2020-07-23,105.04,Active,1932
4469,882,117,Loan,2015-08-02,20.23,Closed,3749
4470,470,76,Savings,2021-05-18,256.46,Closed,1633
4471,2952,117,Loan,2025-04-11,9.44,Active,209
4472,1342,170,Current,2022-08-13,56.59,Active,1181
4473,2739,158,Loan,2018-04-08,97.46,Active,2769
4474,1165,73,Savings,2013-11-11,104.72,Closed,4378
4475,1330,58,Current,2013-11-14,36.97,Closed,4375
4476,342,103,Current,2021-12-29,47.84,Active,1408
4477,373,200,Loan,2018-09-25,39.04,Closed,2599
4478,1856,122,Credit Card,2018-12-10,252.73,Suspended,2523
4479,2389,90,Credit Card,2021-08-14,41.68,Active,1545
4480,2098,171,Savings,2019-01-17,111.43,Closed,2485
4481,3458,24,Savings,2022-03-13,201.48,Active,1334
4482,2148,16,Credit Card,2022-04-18,37.44,Active,1298
4483,164,41,Loan,2017-09-21,49.63,Suspended,2968
4484,2132,171,Savings,2013-05-08,39.26,Active,4565
4485,2394,160,Savings,2019-09-11,113.4,Closed,2248
4486,2591,121,Savings,2014-08-14,253.13,Closed,4102
4487,2712,98,Loan,2023-10-03,78.31,Closed,765
4488,2553,64,Credit Card,2024-06-26,189.59,Suspended,498
4489,2152,112,Savings,2022-04-23,102.86,Active,1293
4490,564,47,Credit Card,2012-03-02,85.56,Closed,4997
4491,2161,138,Current,2013-06-13,131.64,Suspended,4529
4492,1462,145,Current,2021-02-12,45.94,Closed,1728
4493,510,1,Loan,2019-05-01,228.84,Active,2381
4494,161,147,Loan,2022-02-17,66.83,Closed,1358
4495,1262,6,Loan,2018-06-29,28.83,Closed,2687
4496,1999,45,Loan,2018-03-31,87.18,Suspended,2777
4497,1071,141,Credit Card,2014-05-11,89.11,Active,4197
4498,113,137,Credit Card,2022-04-23,33.38,Closed,1293
4499,1464,191,Loan,2024-02-25,164.64,Active,620
4500,2197,157,Loan,2024-06-17,16.19,Active,507
4501,3755,67,Current,2024-01-03,33.57,Closed,673
4502,927,89,Savings,2014-12-31,69.56,Suspended,3963
4503,3910,128,Current,2016-01-25,177.33,Closed,3573
