account_id,customer_id,branch_id,account_type,opening_date,balance,status
4490,564,47,Credit Card,02-03-2012,85.56,Closed
4491,2161,138,Current,13-06-2013,131.64,Suspended
4492,1462,145,Current,12-02-2021,45.94,Closed
4493,510,1,oLan,01-05-2019,228.84,Active
4494,161,147,Lona,17-02-2022,66.83,Closed
4495,1262,6,Loan,29-06-2018,28.83,Closed
4496,1999,45,oLan,"Mar 31, 2018",87.18,Suspended
4497,1071,141,Credit Card,11-05-2014,89.11,Active
4498,113,137,Credit Card,23-04-2022,33.38,Closed
4499,1464,191,Loan,25-02-2024,164.64,Active
4500,2197,157,Loan,17-06-2024,16.19,Active
4501,3755,67,Current,03-01-2024,33.57,Closed
4502,927,89,Savinsg,31-12-2014,69.56,Suspended
4503,3910,128,Current,25-01-2016,177.33,Closed
4504,2668,16,Loan,05-07-2015,25.07,Closed
4505,1497,66,Credit Card,02-08-2017,60.47,Active
4506,3931,120,Current,04-03-2018,31.74,Suspended
4507,3660,32,Savings,"Feb 05, 2012",41.88,Closed
4508,569,27,Credit Card,14-06-2021,25.69,Active
4509,443,58,Current,15-09-2017,9.14,CLOSED
4510,1595,16,Credit Card,21-01-2013,35.72,Closed
4511,3069,90,Credit Card,25-03-2019,168.48,Suspended
4512,2859,102,Current,05-09-2022,14.83,Closed
4513,929,31,Savings,24-08-2020,31.94,Active
4514,2966,154,Savings,13-06-2018,45.88,Active
4515,734,19,Savings,16-02-2015,85.25,Closed
4516,475,140,Loan,01-07-2023,32.72,Suspended
4517,2405,59,Loan,14-03-2019,101.94,Suspended
4518,3140,139,Savings,07-09-2022,154.58,Active
4519,102,161,Current,25-03-2012,26.78,Active
4520,225,44,Savings,07-10-2017,77.21,Suspended
4521,441,149,Loan,28-07-2023,11.73,Suspended
4522,3355,46,Credit Card,28-10-2023,300.14,Active
4523,2303,163,Curernt,"Jun 25, 2021",55.41,Active
4524,1919,143,Current,02-08-2021,29.4,Active
4525,1084,164,Credit Card,19-02-2017,251.03,Closed
4526,3049,87,Loan,"Mar 09, 2021",21.49,Suspended
4527,3682,181,aSvings,11-07-2022,15.61,Closed
4528,1111,121,Current,"Apr 14, 2023",42.32,Closed
4529,3644,192,Savings,06-06-2024,15.04,Closed
4530,3092,55,Loan,28-05-2017,60.45,Closed
4531,1170,97,Current,14-08-2023,66.15,Suspended
4532,2395,21,Credit Card,28-03-2025,82.23,Suspended
4533,948,96,Savings,20-10-2020,13.23,Closed
4534,3632,120,Loan,29-12-2023,48.19,Active
4535,4012,128,Savings,23-06-2015,69.64,Closed
4536,897,54,Savings,17-05-2021,426.76,Closed
4537,1270,88,Current,15-01-2025,150.58,Suspended
4538,984,104,Savings,31-08-2020,94.69,Active
4539,2047,48,Loan,25-05-2019,115.54,Closed
4540,3913,98,Credit Card,"Jan 04, 2014",205.75,Active
4541,3636,193,Current,26-11-2018,39.91,Active
4542,1722,13,Current,18-09-2012,546.86,Suspended
4543,1712,148,Credit Card,03-08-2021,277.74,Closed
4544,676,89,Loan,03-01-2015,14.37,SUSPENDED
4545,1021,190,Savinsg,07-02-2015,33.06,Closed
4546,787,50,Credit Card,29-10-2016,25.32,Closed
4547,1817,199,Savings,19-03-2016,153.96,Active
4548,1102,186,Current,28-05-2020,69.77,Closed
4549,2817,88,Current,24-03-2024,181.12,Closed
4550,1004,117,Loan,26-12-2023,36.98,Suspended
4551,408,152,Loan,31-03-2025,47.69,Suspended
4552,1233,119,Curernt,30-09-2024,60.11,Suspended
4553,1413,155,Current,11-02-2020,152.29,Suspended
4554,3917,111,Loan,28-06-2024,222.18,Active
4555,3603,46,Loan,20-11-2018,43.96,Active
4556,1388,35,Current,28-09-2016,39.48,Active
4557,216,134,Savings,18-01-2023,103.7,Active
4558,3862,25,Svaings,08-12-2018,45.72,Active
4559,2857,51,Current,09-12-2018,108.26,Active
4560,23,115,Savings,02-10-2022,90.87,Active
4561,815,58,Savings,"Feb 13, 2015",64.97,Suspended
4562,1590,37,Credit Card,17-07-2025,35.04,Closed
4563,2452,54,Loan,22-07-2014,26.95,Active
4564,3366,127,Current,18-09-2025,28.51, Closed
4565,2057,41,Credit Card,13-04-2013,47.56,Suspended
4566,2535,189,Savings,19-11-2019,95.54,Suspended
4567,426,77,Loan,08-04-2013,72.81,Closed
4568,17,79,Loan,07-08-2023,16.49,  Suspended  
4569,600,97,Current,10-12-2018,63.76,Suspended
4570,131,48,Current,13-01-2014,199.28,Closed
4571,2975,199,oLan,10-03-2013,47.85,Suspended
4572,3913,109,Loan,26-10-2022,22.44,Active
4573,3728,2,Credit Card,"Oct 29, 2020",111.12,Closed
4574,226,176,Creidt Card,25-08-2023,48.57,Suspended
4575,721,138,Loan,15-04-2020,269.76,Closed
4576,374,72,Loan,14-08-2020,379.78,Closed
4577,317,174,Savings,30-03-2020,51.39,Closed
4578,1802,102,Credit Card,08-12-2013,161.34,Closed
4579,110,144,uCrrent,30-07-2024,286.51,Active 
4580,2137,66,Loan,21-07-2016,394.72,Active
4581,2303,199,Savings,23-03-2013,38.47,Closed
4582,3897,45,Savings,07-09-2013,50.3,Closed
4583,579,84,Current,11-08-2024,57.14,Suspended
4584,2650,144,Current,02-09-2024,81.25,Active
4585,2087,129,Savings,11-04-2022,29.04,Suspended
4586,1655,134,Current,31-07-2022,8.44,Active
4587,3957,28,Current,25-08-2022,8.44,Closed
4588,1858,118,Loan,21-07-2017,68.86,Closed
4589,2293,107,Loan,20-10-2021,111.61,Closed
4590,4013,6,Currnet,05-01-2018,54.38,Active
4591,1982,170,Credit Card,16-03-2014,72.33,Active
4592,2078,176,Savings,02-04-2022,124.85,Active
4593,190,5,Loan,18-08-2015,60.91,Active
4594,1337,125,Savings,12-05-2021,17.19,  Suspended  
4595,2146,102,rCedit Card,24-06-2019,284.84,Suspended
4596,1483,174,Credit Card,07-04-2018,112.1,Closed
4597,812,170,Savings,19-05-2021,194.67,Suspended
4598,215,36,Current,12-08-2023,138,Active
4599,2438,33,Loan,03-08-2017,286.34,Suspended
4600,2208,60,Credit Card,01-05-2012,84.81,Suspended
4601,2913,157,Loan,21-12-2017,199.46,Active
4602,1092,19,Credit Card,12-03-2013,67.48,Closed
4603,3163,163,Savings,12-12-2022,864.37,Closed
4604,1043,175,Credit Card,12-09-2014,38.83,Suspended
4605,2430,193,Current,25-08-2023,56.26,Suspended
4606,3666,60,aSvings,10-06-2023,23.5,Active
4607,3484,60,Current,16-04-2023,55.76,Active
4608,1764,79,Savings,14-04-2021,50.26,Suspended
4609,761,128,Savings,22-06-2020,52.81,Active
4610,2593,139,Credit Card,03-09-2019,133,Closed
4611,2475,101,Credit Card,"Mar 16, 2022",287.79,Suspended
4612,292,60,Loan,"May 27, 2017",356.59,Suspended
4613,3224,20,Loan,11-05-2025,80.18,Suspended
4614,2971,30,Credit Card,08-01-2020,73.51,Closed
4615,1727,3,Credit Card,03-07-2015,153.45,Active
4616,798,65,Loan,07-03-2021,54.99,Active
4617,1334,2,Savings,23-09-2016,20.65,Closed
4618,1474,136,Savings,26-12-2014,31.94,Active
4619,459,11,Current,06-07-2016,125.26,Closed
4620,3802,147,Credit Card,12-03-2017,28.68,Active
4621,3576,2,Current,13-05-2014,168.63,Suspended
4622,3346,165,Savings,13-04-2012,89.94,  Closed  
4623,126,148,Loan,04-02-2018,45.32,Suspended
4624,3456,149,Current,29-04-2023,100.2,Closed
4625,1845,96,Loan,09-01-2014,66.1,Suspended
4626,1640,42,Loan,18-09-2013,-38.47,Active
4627,1134,71,Savings,30-11-2013,227.56,Suspended 
4628,2800,117,Credit Card,12-04-2015,18.78,Suspended
4629,2524,198,Current,11-12-2022,18.38,Closed
4630,3370,35,Credit Card,29-11-2014,126.29,Active
4631,3922,79,Current,11-01-2013,38.59,Suspended
4632,3375,195,Credit Card,10-09-2020,65.42,Closed
4633,2953,178,Current,26-12-2014,67.25,Closed
4634,804,10,Current,28-12-2024,71.31,Suspended
4635,2815,53,Savings,25-01-2022,32.02,Active
4636,3871,162,Savings,18-09-2019,654.46,Suspended
4637,1898,167,Loan,28-12-2024,110.84,Active
4638,2184,37,Credit Card,22-04-2018,62.91,Closed
4639,2015,141,Credit Card,04-07-2024,42.02,Active
4640,2965,148,Credit Card,05-02-2022,134.56,Suspended
4641,109,172,Credit Card,05-03-2013,77.95,Closed
4642,1342,80,Current,20-07-2022,101.88,Active
4643,1455,105,Current,12-03-2012,115.27,Active
4644,2459,194,Savings,08-10-2019,44.59,Suspended
4645,2391,189,Loan,24-11-2018,117.62,Closed
4646,1684,162,Current,28-04-2015,35.65,Closed
4647,234,140,Savings,26-10-2014,84.84,Suspended
4648,2584,80,Credit Card,01-07-2021,276.23,Suspended
4649,432,196,Savings,21-09-2016,30.86,Active
4650,1095,71,Savings,11-01-2019,127.27,Closed
4651,2458,122,Savings,06-05-2019,52.93,Active
4652,3066,1,Credit Card,11-02-2025,32.47,Suspended
4653,1934,34,Loan,21-10-2016,36.52,Suspended
4654,3691,25,Loan,06-03-2021,361.81,Suspended
4655,3447,14,Credit Card,29-04-2020,470.08,Closed
4656,3151,42,Credit Card,24-03-2021,76.12,Closed
4657,3353,70,Current,10-06-2018,26.61,Closed
4658,539,19,Savings,25-01-2015,62.92,Closed
4659,997,164,Current,07-03-2012,30.63,Closed
4660,2865,152,Savings,21-02-2024,302.93,Active
4661,496,77,Loan,12-05-2020,25.94,Closed
4662,1295,15,Current,"Sep 02, 2017",84.4,Suspended
4663,2242,121,Credit Card,25-06-2013,91.8,Active
4664,3033,178,Savings,23-01-2016,122.37,  Active  
4665,780,183,Savings,17-10-2022,127.44,Closed
4666,3577,39,Current,"Jun 18, 2014",53.42,Suspended
4667,2762,138,Current,11-02-2013,72.58,Active
4668,1133,9,Savings,22-11-2018,62.81,Suspended
4669,125,105,Loan,06-06-2014,46.91,Closed
4670,1293,39,Credit Card,25-06-2024,19.99,Suspended
4671,410,17,Savings,"Jan 24, 2016",32.45,Suspended
4672,2889,43,Loan,29-10-2019,144.57,Active
4673,1049,115,Current,08-11-2020,22.06,Suspended
4674,71,165,Loan,02-03-2017,-28.27,Closed
4675,991,169,Credit Card,09-04-2013,90.86,Suspended
4676,2018,122,Credit Card,21-07-2015,288.05,Closed
4677,721,43,Savings,24-07-2021,25.63,Active
4678,3035,57,Current,05-02-2022,208.47,Closed
4679,869,91,Credit Card,23-06-2022,39.92,Closed
4680,2353,118,Loan,15-08-2021,30.11,Active
4681,1061,87,Credit Card,11-06-2014,68.16,Suspended
4682,1923,124,Savings,27-01-2024,120.94,Active
4683,3604,83,Savings,14-02-2020,-82,Suspended
4684,2464,82,Current,02-06-2015,28.7,Active
4685,972,22,Credit Card,01-08-2015,39.97,Closed
4686,2320,191,Current,26-04-2023,286.7,Closed
4687,3911,74,Savings,07-01-2017,46.61,Closed
4688,1673,162,Savings,16-02-2022,406.61,Closed
4689,518,70,Savings,27-06-2015,94.4,Closed
4690,1402,14,Savinsg,08-03-2021,31.59,Closed
4691,2216,97,Credit Card,27-12-2016,22.48,Closed
4692,3478,96,Current,05-02-2015,29.8,Active
4693,2855,157,Savings,10-02-2012,-76.79,Active
4694,3760,78,Credit Card,10-07-2018,92.14,Active
4695,3891,84,Loan,30-03-2025,57.2,Closed
4696,3154,8,Savings,22-03-2013,156.3,Suspended
4697,597,146,Credit Card,29-01-2021,-97.04,Suspended
4698,2710,100,Savings,07-01-2012,295.17,Closed
4699,324,29,Credit Card,21-12-2020,135.69,Closed
4700,1553,162,Current,09-08-2016,79.89,Active
4701,45,36,Loan,03-06-2019,103.3,Closed
4702,456,61,Loan,24-12-2016,73.62,Closed
4703,3691,155,Credit Card,26-03-2018,59.39,Active
4704,3935,66,Loan,27-12-2021,221.72,Suspended
4705,3304,27,Credit Card,"Apr 11, 2016",306.57,Suspended
4706,1692,187,Loan,14-09-2021,101.9,Suspended
4707,3854,56,Savings,19-02-2022,559.83,Closed
4708,1348,178,Current,04-02-2014,178.49,Active
4709,1320,48,Current,15-04-2022,45.42,Closed
4710,1994,140,Current,30-09-2019,74.95,Suspended
4711,3312,141,Credit Card,04-11-2014,139.56,Active
4712,207,149,Loan,05-02-2013,54.14,Closed
4713,1723,131,Savings,07-03-2012,139.69,Closed
4714,2963,56,Savings,18-06-2025,391.05,Closed
4715,3116,26,Savings,09-05-2024,167.15,Active
4716,2735,58,Credit Card,02-06-2018,53.52,Suspended
4717,1991,111,Credit Card,26-06-2020,189.65,Closed
4718,1768,39,Credit Card,01-04-2016,87.45,Closed
4719,2135,193,Current,05-02-2016,83.87,Active
4720,3574,169,Loan,06-11-2014,390.47,Active
4721,1684,35,Credit Card,04-06-2021,213.67,Suspended
4722,2655,131,Loan,12-08-2025,87.16,Closed
4723,3030,162,Current,29-01-2023,738.39,Suspended
4724,26,187,Credit Card,25-04-2013,87.94,Suspended
4725,1959,186,Current,11-09-2017,295.84,Closed
4726,1785,108,Savings,03-05-2020,70.18,Suspended
4727,3502,182,Credit Card,16-06-2015,22.87,Suspended
4728,842,163,Savings,13-07-2015,60.26,Suspended
4729,1318,42,Savings,08-04-2023,135.1,Closed
4730,3509,28,Credit Card,19-12-2012,27.47,Suspended
4731,2208,149,Loan,13-01-2019,43.95,Closed
4732,110,65,Loan,03-06-2024,235.31,Active
4733,2837,156,Credit Card,30-09-2012,71.55,Active
4734,2903,96,Loan,18-12-2013,-160.89,Closed
4735,1236,63,Savings,28-04-2014,284.02,Active
4736,3683,168,Savings,"Jan 04, 2024",-164.5,Active
4737,442,65,Loan,24-01-2025,45.11,Closed
4738,88,160,Savigns,06-04-2015,54.81,Closed
4739,360,160,Savings,01-03-2023,11.47,closed
4740,2276,171,Current,03-07-2022,112.89,Suspended
4741,2756,107,Current,26-10-2013,213.46,Closed
4742,726,43,Loan,29-10-2012,46.8,Active
4743,3654,155,Credit Card,20-01-2014,60.25,Suspended
4744,3802,189,Loan,05-03-2024,43.74,Closed
4745,2565,10,Current,11-11-2024,149.08,Closed
4746,1515,183,Savings,30-01-2018,43.92,Active
4747,3373,47,Savings,04-03-2020,50.37,Active
4748,3882,16,Loan,"Jan 24, 2018",57.09,Suspended
4749,3893,188,Credit Card,28-04-2024,213.21,Active
4750,958,89,Laon,23-07-2018,316.7,Suspended
4751,3572,118,Current,13-07-2025,104.36,Suspended
4752,3103,25,oLan,19-07-2018,18.11,Active
4753,1599,174,Savings,31-01-2021,72.17,Suspended
4754,1162,4,Current,06-09-2022,26.27,Closed
4755,3484,154,Current,07-11-2017,127.49,Active
4756,879,149,Savings,21-12-2024,38.08,Closed
4757,2460,177,Credit Card,30-04-2015,170.88,suspended
4758,3054,12,Savings,28-02-2013,50.73,Active
4759,2038,21,Loan,17-12-2019,57.87,Suspended
4760,2073,57,Credit Card,10-06-2016,66.63,Closed
4761,758,59,Loan,17-01-2020,215.77,Active
4762,3997,70,Credit Card,05-09-2024,68.58,Closed
4763,972,192,Loan,03-04-2017,73.14,Suspended
4764,296,15,Loan,04-11-2015,82.75,Active
4765,3586,194,Current,04-07-2021,544.43,Active
4766,1252,93,Savings,12-08-2020,66.87,Active
4767,3641,25,Current,11-01-2012,38.61,Suspended
4768,1615,200,Credit Card,26-04-2021,103.25,Active
4769,1320,95,uCrrent,02-09-2021,63.26,Active
4770,1300,40,Savings,21-07-2017,160.16,Active
4771,596,27,Laon,28-10-2012,16.36,Suspended
4772,3555,199,Credit Card,10-11-2016,-237.92,Active
4773,2347,141,Current,24-07-2019,80.1,Suspended
4774,387,27,Loan,15-10-2021,31.05,Suspended
4775,1482,183,Current,02-11-2012,76.47,Suspended
4776,3368,10,Loan,05-06-2020,102.01,Suspended
4777,1568,74,Credit Card,15-11-2024,20.07,Suspended
4778,191,6,Savings,26-03-2012,26.37,Closed
4779,1595,75,Loan,05-05-2024,19.64,Active
4780,3353,45,Current,01-03-2016,120.2,Suspended
4781,3495,25,Savings,29-12-2012,1900.71,Closed
4782,341,96,Loan,02-05-2020,46.88,Closed
4783,3652,90,Current,22-06-2023,62,Active
4784,505,133,Credit Card,22-03-2019,12.19,Active
4785,731,115,Credit Card,03-02-2018,106.87,Closed
4786,1113,141,Credit Card,07-08-2024,261.97,Active
4787,3417,57,Savings,12-12-2021,146.03,Closed
4788,3223,66,Current,28-01-2014,40.6,Active
4789,2642,165,Current,17-06-2017,48.16,Closed
4790,165,179,Current,13-07-2016,166.04,Suspended
4791,1924,94,Crurent,"Jul 03, 2017",74.03,Closed
4792,452,107,Savings,04-09-2017,97.98,Suspended
4793,3007,168,Credit Card,15-09-2018,211.82,Closed
4794,1982,49,Credit Cadr,22-10-2022,10.78,Closed
4795,3123,178,Credit Card,03-03-2021,105.37,Active
4796,3532,16,Loan,"Nov 08, 2019",165.08,Closed
4797,1947,131,Current,29-10-2021,118.63,Active
4798,3236,16,Credit aCrd,12-08-2022,51.34,Active
4799,3084,119,Saivngs,13-09-2013,68.71,Suspended
4800,3275,59,Savings,06-10-2015,270.34,Closed
4801,1151,89,Credit Card,23-05-2012,-32.51,Closed
4802,1929,126,Credit Card,21-05-2014,56.47,Active
4803,3996,53,Savings,03-08-2015,101.35,Active
4804,2609,6,Credit Card,15-02-2025,47.58,Active
4805,287,18,Credit Card,31-05-2016,76.79,Active
4806,555,31,Curretn,11-10-2017,13.35,CLOSED
4807,1815,184,Credit Card,28-12-2021,114.74,Active
4808,1978,190,Loan,11-11-2022,103.12,Active
4809,38,188,Credit Card,03-06-2015,220.99,active
4810,3357,88,Loan,13-04-2015,141.5,Active
4811,1525,55,Savings,01-11-2014,"1,506.66",Active
4812,648,200,Savings,23-04-2019,38.53,Closed
4813,3456,35,Savnigs,15-04-2025,118.4,Active
4814,2843,190,Credi tCard,15-09-2022,22.18,Suspended
4815,4053,128,Credit Card,26-12-2022,18.61,Closed
4816,2299,83,Current,16-06-2025,77.07,Active
4817,192,67,Savings,07-12-2016,41.42,Suspended
4818,1711,119,Creidt Card,21-06-2022,16.86,Active
4819,2000,80,Savings,04-02-2016,34.56,Active
4820,508,174,Loan,18-12-2020,229.38,Suspended
4821,3888,83,Credit Card,03-10-2015,22.9,Closed
4822,2808,143,Savings,10-11-2019,840.92,Closed
4823,3399,133,Loan,10-12-2016,39.3,Active
4824,2119,1,Loan,09-06-2025,19.18,Closed
4825,942,101,Loan,"Aug 21, 2017",69.93,Closed
4826,2242,121,Lona,20-06-2019,82.45,Suspended
4827,4043,151,Current,09-08-2021,204.69,Suspended
4828,362,70,Credit Card,04-06-2015,39.27,Suspended
4829,1715,11,Savings,02-08-2014,176.16,Suspended
4830,1860,13,Laon,13-04-2016,94.9,Active
4831,4031,64,Loan,01-01-2025,218.38,Suspended
4832,1229,33,Savings,16-06-2014,103.32,Suspended
4833,1161,168,Current,22-11-2016,26.72,SUSPENDED
4834,1424,36,Credit Card,04-05-2018,684.4,Active
4835,1610,48,uCrrent,16-01-2020,82,Active
4836,3055,147,Savings,20-05-2019,32.54,Closed
4837,2627,53,Credit Card,"Aug 16, 2014",72.46,Suspended
4838,1031,64,Current,07-07-2024,132.79,Closed
4839,1724,27,Loan,21-10-2012,122.19,Closed
4840,1720,61,Current,22-04-2024,66.66,Suspended
4841,673,166,Loan,15-01-2023,49.53,Suspended
4842,685,144,Current,14-02-2013,118.02,Closed
4843,2533,133,Savings,11-05-2019,62.31,Closed
4844,1619,199,Creidt Card,03-09-2019,108.16,Closed
4845,272,52,Loan,14-04-2025,70.99,Active
4846,1621,98,Credit Card,12-08-2025,72.95,Closed
4847,2467,190,Current,22-07-2015,44.83,Closed
4848,3255,66,Credit Card,09-12-2015,355.61,Closed
4849,2099,22,Credit Card,24-02-2014,86.86,Suspended
4850,3879,91,Savings,07-05-2024,250.8,Active
4851,3071,70,Crurent,26-09-2018,21.99,Active
4852,3106,144,Savings,24-09-2025,434.55,Suspended
4853,3214,192,Savings,20-12-2014,247.66,Active
4854,3120,97,Current,04-08-2014,93.3,Suspended
4855,2176,58,Credit Card,05-05-2017,90.13,Active
4856,600,134,Loan,29-01-2013,37.4,Closed
4857,868,165,Credit Card,17-11-2012,31.53,Active
4858,3974,147,Savings,30-04-2019,88.31,Suspended
4859,3590,186,Savings,"Jan 29, 2016",54.93,Suspended
4860,2136,74,Svaings,01-09-2012,49.51,Closed
4861,1229,70,Credit Card,02-05-2017,123.75,Closed
4862,250,197,Loan,24-11-2022,35.02,Closed
4863,1175,100,Credit Card,02-04-2012,16.93,Suspended
4864,207,80,Loan,09-06-2022,64.88,Closed
4865,2994,18,Loan,11-05-2018,107.26,Closed
4866,3932,185,Loan,23-07-2024,103.56,Closed
4867,3802,182,Credit Card,28-09-2012,125.43,ACTIVE
4868,557,19,Credit Card,17-05-2019,14.81,Suspended 
4869,731,130,Savings,24-11-2023,118.78,Suspended
4870,2086,128,Savings,25-03-2012,-324.84, Suspended
4871,3225,67,Saivngs,23-03-2016,59.12,CLOSED
4872,1476,17,Loan,29-05-2024,89.75,Active
4873,1531,151,Current,04-05-2024,68.35,Closed
4874,1638,56,Current,15-10-2024,148.54,Closed
4875,2714,67,Loan,03-09-2015,65.65,Suspended
4876,2513,90,Loan,21-04-2023,152.67,Suspended
4877,2368,163,Current,14-07-2020,43.56,Closed
4878,3977,128,Savings,28-05-2017,32.63,Closed
4879,2601,65,Current,16-11-2013,11.14,Suspended
4880,759,118,Credit Card,27-09-2020,47.35,Suspended
4881,187,195,Savigns,04-01-2016,72.7,Suspended
4882,3808,22,Savings,04-02-2013,115.76,Closed
4883,914,21,Credit Card,10-12-2020,153.82,Closed
4884,174,172,Loan,07-03-2022,64.62,Active
4885,2788,198,Loan,28-05-2021,41.01,Closed
4886,3778,120,Loan,21-01-2014,155.82,Closed
4887,3230,88,Loan,"Nov 08, 2017",98.92,Active
4888,2365,97,Current,29-08-2022,577.8,Suspended
4889,523,63,Credit Card,10-01-2024,8.21,Suspended
4890,1521,7,Credit Card,06-05-2014,142.59,Active
4891,64,126,Loan,25-10-2020,-150.36,Closed
4892,1713,132,Credit Card,01-05-2017,186.29,Suspended
4893,1369,94,Current,14-01-2024,135.06,Suspended
4894,2902,59,Credit Card,04-03-2013,963.48,Closed
4895,1462,31,Currnet,17-02-2017,42.97,Closed
4896,1137,161,Current,29-04-2025,349.31,Closed
4897,1536,132,Credit Card,14-06-2023,85.07,Active
4898,2380,190,Savings,03-06-2019,103.81,Suspended
4899,293,73,Savings,28-09-2014,88.26,Suspended
4900,135,163,Loan,20-01-2025,238.94,Closed
4901,36,94,Credit Card,15-03-2017,53.54,Active
4902,666,94,Current,25-10-2016,39.4,Closed
4903,1080,197,Current,30-04-2014,37.99,Active
4904,1343,150,Current,07-10-2019,142.96,Active
4905,924,102,Current,15-07-2015,16.15,Suspended
4906,2070,69,Current,18-06-2016,44.19,Closed
4907,2673,106,Savings,14-04-2019,382.34,Active
4908,1028,94,Credit Card,"Aug 25, 2013",127.46,Active
4909,3958,117,Current,09-05-2025,42.85,Active
4910,163,30,Loan,14-07-2013,44.11,Active
4911,2725,89,Current,29-09-2017,45.6,Suspended
4912,2664,131,Savings,19-12-2012,35.24,Closed
4913,1158,111,CreditC ard,26-03-2022,58.05,Suspended
4914,833,19,Current,26-02-2019,67.19,Closed 
4915,1250,152,Credit Card,18-05-2023,49.02,Closed
4916,3674,114,Loan,28-09-2019,15.69,Active
4917,4047,195,Savings,16-04-2013,67.46,Active
